District,Date,Confirmed,Recovered,Active,Death
IDUKKI,17 December 2020,243,98,3142,1
IDUKKI,18 December 2020,113,134,3121,0
IDUKKI,19 December 2020,171,93,3199,0
IDUKKI,20 December 2020,225,97,3327,0
IDUKKI,21 December 2020,55,35,3347,0
IDUKKI,22 December 2020,108,417,3038,0
IDUKKI,23 December 2020,242,205,3074,0
IDUKKI,24 December 2020,153,241,2985,1
IDUKKI,25 December 2020,214,54,3145,0
IDUKKI,26 December 2020,67,54,3158,0
IDUKKI,27 December 2020,81,78,3161,0
IDUKKI,28 December 2020,119,49,3231,0
IDUKKI,29 December 2020,100,303,3028,0
IDUKKI,30 December 2020,204,222,3009,1
IDUKKI,31 December 2020,190,205,2992,2
IDUKKI,01 January 2021,107,144,2954,1
IDUKKI,02 January 2021,223,153,3024,0
IDUKKI,03 January 2021,253,178,3098,1
IDUKKI,04 January 2021,89,28,3159,0
IDUKKI,05 January 2021,131,140,3149,1
IDUKKI,06 January 2021,271,125,3294,1
IDUKKI,07 January 2021,283,65,3512,0
IDUKKI,08 January 2021,301,99,3712,1
IDUKKI,09 January 2021,222,70,3864,0
IDUKKI,10 January 2021,209,200,3872,1
IDUKKI,11 January 2021,141,46,3967,0
IDUKKI,12 January 2021,173,74,4066,0
IDUKKI,13 January 2021,284,51,4298,1
IDUKKI,14 January 2021,202,41,4458,1
IDUKKI,15 January 2021,290,73,4675,0
IDUKKI,16 January 2021,181,301,4554,0
IDUKKI,17 January 2021,237,83,4706,2
IDUKKI,18 January 2021,178,49,4835,0
IDUKKI,19 January 2021,130,57,4908,0
IDUKKI,20 January 2021,336,77,5167,0
IDUKKI,21 January 2021,302,129,5340,0
IDUKKI,22 January 2021,246,452,5134,0
IDUKKI,23 January 2021,256,328,5061,1
IDUKKI,24 January 2021,320,325,5055,1
IDUKKI,25 January 2021,117,357,4815,0
IDUKKI,26 January 2021,184,154,4845,0
IDUKKI,27 January 2021,305,377,4772,1
IDUKKI,28 January 2021,279,282,4769,0
IDUKKI,29 January 2021,302,229,4842,0
IDUKKI,30 January 2021,181,154,4869,0
IDUKKI,31 January 2021,187,354,4702,0
IDUKKI,01 February 2021,114,193,4623,0
IDUKKI,02 February 2021,121,70,4673,1
IDUKKI,03 February 2021,268,76,4865,0
IDUKKI,04 February 2021,269,116,5018,0
IDUKKI,05 February 2021,232,330,4920,0
IDUKKI,06 February 2021,167,258,4827,2
IDUKKI,07 February 2021,207,354,4680,0
IDUKKI,08 February 2021,126,545,4261,0
IDUKKI,09 February 2021,100,388,3972,1
IDUKKI,10 February 2021,179,385,3766,0
IDUKKI,11 February 2021,196,481,3481,0
IDUKKI,12 February 2021,189,293,3377,0
IDUKKI,13 February 2021,203,219,3361,0
IDUKKI,14 February 2021,142,211,3292,0
IDUKKI,15 February 2021,44,104,3232,0
IDUKKI,16 February 2021,66,113,3185,0
IDUKKI,17 February 2021,185,205,3165,0
IDUKKI,18 February 2021,78,134,3109,0
IDUKKI,19 February 2021,97,93,3113,0
IDUKKI,20 February 2021,78,263,2928,0
IDUKKI,21 February 2021,97,153,2872,0
IDUKKI,22 February 2021,41,206,2707,0
IDUKKI,23 February 2021,71,327,2450,1
IDUKKI,24 February 2021,103,294,2259,0
IDUKKI,25 February 2021,86,146,2199,0
IDUKKI,26 February 2021,85,108,2176,0
IDUKKI,27 February 2021,71,266,1981,0
IDUKKI,28 February 2021,118,217,1882,0
IDUKKI,01 March 2021,35,40,1877,0
IDUKKI,02 March 2021,62,128,1811,0
IDUKKI,03 March 2021,91,46,1856,0
IDUKKI,04 March 2021,76,62,1870,0
IDUKKI,05 March 2021,93,75,1888,0
IDUKKI,06 March 2021,56,203,1741,0
IDUKKI,07 March 2021,46,139,1648,0
IDUKKI,08 March 2021,104,44,1708,0
IDUKKI,09 March 2021,92,70,1730,0
IDUKKI,10 March 2021,85,90,1725,0
IDUKKI,11 March 2021,46,75,1696,0
IDUKKI,12 March 2021,36,80,1652,0
IDUKKI,13 March 2021,43,67,1627,1
IDUKKI,14 March 2021,59,44,1642,0
IDUKKI,15 March 2021,25,45,1622,0
IDUKKI,16 March 2021,81,97,1606,0
IDUKKI,17 March 2021,67,94,1579,0
IDUKKI,18 March 2021,54,72,1559,2
IDUKKI,19 March 2021,45,46,1557,1
IDUKKI,20 March 2021,126,24,1655,4
IDUKKI,21 March 2021,112,51,1715,1
IDUKKI,22 March 2021,91,17,1789,0
IDUKKI,23 March 2021,47,45,1791,0
IDUKKI,24 March 2021,86,52,1824,1
IDUKKI,25 March 2021,89,59,1854,0
IDUKKI,26 March 2021,60,58,1856,0
IDUKKI,27 March 2021,62,86,1832,0
IDUKKI,28 March 2021,47,25,1854,0
IDUKKI,29 March 2021,53,30,1876,1
IDUKKI,30 March 2021,95,71,1900,0
IDUKKI,31 March 2021,97,43,1954,0
IDUKKI,01 April 2021,123,53,2024,0
IDUKKI,02 April 2021,71,48,2047,0
IDUKKI,03 April 2021,52,88,2011,0
IDUKKI,04 April 2021,113,192,1932,0
IDUKKI,05 April 2021,66,61,1937,0
IDUKKI,06 April 2021,158,41,2054,0
IDUKKI,07 April 2021,92,31,2114,1
IDUKKI,08 April 2021,125,39,2200,0
IDUKKI,09 April 2021,246,48,2398,0
IDUKKI,10 April 2021,230,95,2533,0
IDUKKI,11 April 2021,291,77,2747,0
IDUKKI,12 April 2021,194,46,2894,1
IDUKKI,13 April 2021,259,106,3046,1
IDUKKI,14 April 2021,340,57,3329,0
IDUKKI,15 April 2021,205,40,3494,0
IDUKKI,16 April 2021,293,123,3664,0
KOTTAYAM,10 March 2020,2,0,2,0
KOTTAYAM,24 March 2020,1,0,3,0
KOTTAYAM,28 March 2020,0,2,1,0
KOTTAYAM,03 April 2020,0,1,0,0
KOTTAYAM,22 April 2020,1,0,1,0
KOTTAYAM,23 April 2020,2,0,3,0
KOTTAYAM,25 April 2020,3,0,6,0
KOTTAYAM,26 April 2020,5,0,11,0
KOTTAYAM,27 April 2020,6,0,17,0
KOTTAYAM,04 May 2020,0,12,5,0
KOTTAYAM,06 May 2020,0,5,0,0
KOTTAYAM,12 May 2020,1,0,1,0
KOTTAYAM,13 May 2020,1,0,2,0
KOTTAYAM,18 May 2020,2,0,4,0
KOTTAYAM,21 May 2020,3,1,6,0
KOTTAYAM,22 May 2020,2,0,8,0
KOTTAYAM,23 May 2020,2,1,9,0
KOTTAYAM,25 May 2020,2,0,11,0
KOTTAYAM,26 May 2020,6,1,16,0
KOTTAYAM,28 May 2020,3,0,19,0
KOTTAYAM,29 May 2020,1,0,20,0
KOTTAYAM,30 May 2020,1,1,20,0
KOTTAYAM,01 June 2020,0,3,17,0
KOTTAYAM,02 June 2020,6,7,16,0
KOTTAYAM,03 June 2020,8,3,21,0
KOTTAYAM,04 June 2020,5,0,26,0
KOTTAYAM,05 June 2020,1,0,27,0
KOTTAYAM,06 June 2020,2,0,29,0
KOTTAYAM,07 June 2020,3,1,31,0
KOTTAYAM,08 June 2020,3,0,34,0
KOTTAYAM,09 June 2020,8,2,40,0
KOTTAYAM,10 June 2020,3,2,41,0
KOTTAYAM,11 June 2020,2,0,43,0
KOTTAYAM,12 June 2020,3,1,45,0
KOTTAYAM,13 June 2020,1,2,44,0
KOTTAYAM,14 June 2020,3,2,45,0
KOTTAYAM,15 June 2020,10,0,55,0
KOTTAYAM,16 June 2020,4,3,56,0
KOTTAYAM,17 June 2020,4,3,57,0
KOTTAYAM,18 June 2020,11,2,66,0
KOTTAYAM,19 June 2020,7,6,67,0
KOTTAYAM,20 June 2020,11,0,78,0
KOTTAYAM,21 June 2020,10,3,85,0
KOTTAYAM,22 June 2020,13,4,94,0
KOTTAYAM,23 June 2020,8,12,90,0
KOTTAYAM,24 June 2020,7,3,94,0
KOTTAYAM,25 June 2020,2,2,94,0
KOTTAYAM,26 June 2020,18,2,110,0
KOTTAYAM,27 June 2020,15,7,118,0
KOTTAYAM,28 June 2020,5,6,117,0
KOTTAYAM,29 June 2020,0,8,109,0
KOTTAYAM,30 June 2020,3,6,106,0
KOTTAYAM,01 July 2020,4,6,104,0
KOTTAYAM,02 July 2020,9,1,112,0
KOTTAYAM,03 July 2020,14,16,110,0
KOTTAYAM,04 July 2020,6,10,106,0
KOTTAYAM,05 July 2020,8,5,109,0
KOTTAYAM,06 July 2020,6,11,104,0
KOTTAYAM,07 July 2020,3,1,106,0
KOTTAYAM,08 July 2020,17,0,123,0
KOTTAYAM,09 July 2020,7,8,122,0
KOTTAYAM,10 July 2020,7,9,120,0
KOTTAYAM,11 July 2020,15,6,129,0
KOTTAYAM,12 July 2020,12,1,140,0
KOTTAYAM,13 July 2020,10,12,138,0
KOTTAYAM,14 July 2020,25,5,158,0
KOTTAYAM,15 July 2020,25,13,170,0
KOTTAYAM,16 July 2020,13,7,176,0
KOTTAYAM,17 July 2020,39,6,209,0
KOTTAYAM,18 July 2020,16,6,219,0
KOTTAYAM,19 July 2020,20,9,230,0
KOTTAYAM,20 July 2020,46,17,259,0
KOTTAYAM,21 July 2020,39,10,288,0
KOTTAYAM,22 July 2020,51,12,327,0
KOTTAYAM,23 July 2020,80,25,382,0
KOTTAYAM,24 July 2020,50,74,358,0
KOTTAYAM,25 July 2020,77,49,386,0
KOTTAYAM,26 July 2020,54,37,403,0
KOTTAYAM,27 July 2020,59,13,448,1
KOTTAYAM,28 July 2020,118,20,546,0
KOTTAYAM,29 July 2020,29,28,547,0
KOTTAYAM,30 July 2020,29,49,527,0
KOTTAYAM,31 July 2020,89,65,551,0
KOTTAYAM,01 August 2020,47,57,541,0
KOTTAYAM,02 August 2020,70,39,572,0
KOTTAYAM,03 August 2020,35,55,552,0
KOTTAYAM,04 August 2020,23,107,468,0
KOTTAYAM,05 August 2020,51,47,472,0
KOTTAYAM,06 August 2020,40,54,458,0
KOTTAYAM,07 August 2020,37,71,424,0
KOTTAYAM,08 August 2020,15,60,379,0
KOTTAYAM,09 August 2020,139,56,462,0
KOTTAYAM,10 August 2020,40,55,447,0
KOTTAYAM,11 August 2020,24,47,424,0
KOTTAYAM,12 August 2020,76,23,476,1
KOTTAYAM,13 August 2020,53,17,512,0
KOTTAYAM,14 August 2020,101,48,565,0
KOTTAYAM,15 August 2020,39,45,559,0
KOTTAYAM,16 August 2020,100,61,598,0
KOTTAYAM,17 August 2020,89,46,641,0
KOTTAYAM,18 August 2020,93,48,686,0
KOTTAYAM,19 August 2020,203,54,835,0
KOTTAYAM,20 August 2020,124,29,930,0
KOTTAYAM,21 August 2020,136,93,973,0
KOTTAYAM,22 August 2020,104,92,985,0
KOTTAYAM,23 August 2020,106,72,1019,0
KOTTAYAM,24 August 2020,89,63,1044,1
KOTTAYAM,25 August 2020,86,67,1063,0
KOTTAYAM,26 August 2020,137,59,1141,0
KOTTAYAM,27 August 2020,189,74,1256,0
KOTTAYAM,28 August 2020,126,82,1300,0
KOTTAYAM,29 August 2020,139,120,1319,0
KOTTAYAM,30 August 2020,223,72,1470,0
KOTTAYAM,31 August 2020,86,90,1466,0
KOTTAYAM,01 September 2020,62,115,1413,0
KOTTAYAM,02 September 2020,145,69,1489,0
KOTTAYAM,03 September 2020,160,117,1532,0
KOTTAYAM,04 September 2020,178,117,1593,0
KOTTAYAM,05 September 2020,119,121,1591,0
KOTTAYAM,06 September 2020,195,130,1656,0
KOTTAYAM,07 September 2020,154,115,1695,0
KOTTAYAM,08 September 2020,168,133,1730,0
KOTTAYAM,09 September 2020,196,91,1835,0
KOTTAYAM,10 September 2020,217,106,1946,0
KOTTAYAM,11 September 2020,221,89,2078,0
KOTTAYAM,12 September 2020,166,138,2106,0
KOTTAYAM,13 September 2020,196,125,2177,0
KOTTAYAM,14 September 2020,122,121,2178,0
KOTTAYAM,15 September 2020,192,138,2232,0
KOTTAYAM,16 September 2020,187,131,2288,0
KOTTAYAM,17 September 2020,204,120,2372,0
KOTTAYAM,18 September 2020,225,112,2485,0
KOTTAYAM,19 September 2020,263,119,2629,0
KOTTAYAM,20 September 2020,274,121,2777,5
KOTTAYAM,21 September 2020,156,136,2797,0
KOTTAYAM,22 September 2020,169,114,2852,0
KOTTAYAM,23 September 2020,262,275,2839,0
KOTTAYAM,24 September 2020,341,130,3050,0
KOTTAYAM,25 September 2020,322,193,3175,4
KOTTAYAM,26 September 2020,389,163,3401,0
KOTTAYAM,27 September 2020,426,123,3703,1
KOTTAYAM,28 September 2020,213,122,3791,3
KOTTAYAM,29 September 2020,336,157,3968,2
KOTTAYAM,30 September 2020,442,128,4281,1
KOTTAYAM,01 October 2020,340,148,4473,0
KOTTAYAM,02 October 2020,432,174,4727,4
KOTTAYAM,03 October 2020,342,202,4867,0
KOTTAYAM,04 October 2020,474,318,5023,0
KOTTAYAM,05 October 2020,354,400,4975,2
KOTTAYAM,06 October 2020,427,361,5038,3
KOTTAYAM,07 October 2020,490,453,5075,0
KOTTAYAM,08 October 2020,231,375,4931,0
KOTTAYAM,09 October 2020,522,452,5000,1
KOTTAYAM,10 October 2020,523,173,5350,0
KOTTAYAM,11 October 2020,417,161,5604,2
KOTTAYAM,12 October 2020,382,455,5531,0
KOTTAYAM,13 October 2020,476,480,5527,0
KOTTAYAM,14 October 2020,350,143,5734,0
KOTTAYAM,15 October 2020,495,178,6051,0
KOTTAYAM,16 October 2020,432,246,6237,0
KOTTAYAM,17 October 2020,411,217,6428,3
KOTTAYAM,18 October 2020,514,216,6726,0
KOTTAYAM,19 October 2020,180,200,6706,0
KOTTAYAM,20 October 2020,473,404,6775,0
KOTTAYAM,21 October 2020,526,404,6897,0
KOTTAYAM,22 October 2020,332,167,7061,1
KOTTAYAM,23 October 2020,426,172,7310,5
KOTTAYAM,24 October 2020,458,517,7249,2
KOTTAYAM,25 October 2020,386,299,7335,1
KOTTAYAM,26 October 2020,194,191,7336,1
KOTTAYAM,27 October 2020,395,236,7495,0
KOTTAYAM,28 October 2020,594,1020,7069,0
KOTTAYAM,29 October 2020,389,1050,6408,0
KOTTAYAM,30 October 2020,367,1007,5766,2
KOTTAYAM,31 October 2020,584,743,5605,2
KOTTAYAM,01 November 2020,434,474,5565,0
KOTTAYAM,02 November 2020,246,334,5476,1
KOTTAYAM,03 November 2020,507,641,5340,2
KOTTAYAM,04 November 2020,571,470,5441,0
KOTTAYAM,05 November 2020,479,480,5440,0
KOTTAYAM,06 November 2020,461,777,5124,0
KOTTAYAM,07 November 2020,500,612,5011,1
KOTTAYAM,08 November 2020,406,623,4794,0
KOTTAYAM,09 November 2020,203,423,4573,0
KOTTAYAM,10 November 2020,426,361,4634,4
KOTTAYAM,11 November 2020,580,353,4855,6
KOTTAYAM,12 November 2020,344,394,4804,1
KOTTAYAM,13 November 2020,347,317,4831,3
KOTTAYAM,14 November 2020,425,215,5035,6
KOTTAYAM,15 November 2020,266,470,4831,0
KOTTAYAM,16 November 2020,165,683,4313,0
KOTTAYAM,17 November 2020,429,501,4240,1
KOTTAYAM,18 November 2020,373,776,3833,4
KOTTAYAM,19 November 2020,342,402,3771,2
KOTTAYAM,20 November 2020,423,301,3892,1
KOTTAYAM,21 November 2020,423,271,4042,2
KOTTAYAM,22 November 2020,355,528,3869,0
KOTTAYAM,23 November 2020,279,175,3970,3
KOTTAYAM,24 November 2020,461,463,3966,2
KOTTAYAM,25 November 2020,450,436,3977,3
KOTTAYAM,26 November 2020,425,204,4197,1
KOTTAYAM,27 November 2020,346,202,4337,4
KOTTAYAM,28 November 2020,629,512,4453,1
KOTTAYAM,29 November 2020,399,215,4632,5
KOTTAYAM,30 November 2020,243,156,4716,3
KOTTAYAM,01 December 2020,585,399,4900,2
KOTTAYAM,02 December 2020,537,264,5170,3
KOTTAYAM,03 December 2020,337,377,5130,0
KOTTAYAM,04 December 2020,570,500,5194,6
KOTTAYAM,05 December 2020,567,588,5172,1
KOTTAYAM,06 December 2020,387,613,4945,1
KOTTAYAM,07 December 2020,202,354,4791,2
KOTTAYAM,08 December 2020,695,460,5020,6
KOTTAYAM,09 December 2020,497,311,5206,0
KOTTAYAM,10 December 2020,346,312,5239,1
KOTTAYAM,11 December 2020,326,243,5320,2
KOTTAYAM,12 December 2020,593,387,5524,2
KOTTAYAM,13 December 2020,416,455,5485,0
KOTTAYAM,14 December 2020,252,352,5384,1
KOTTAYAM,15 December 2020,758,440,5702,0
KOTTAYAM,16 December 2020,568,409,5861,0
KOTTAYAM,17 December 2020,505,576,5789,1
KOTTAYAM,18 December 2020,538,463,5864,0
KOTTAYAM,19 December 2020,578,462,5978,2
KOTTAYAM,20 December 2020,905,415,6466,2
KOTTAYAM,21 December 2020,217,511,6170,2
KOTTAYAM,22 December 2020,760,474,6456,0
KOTTAYAM,23 December 2020,642,530,6566,1
KOTTAYAM,24 December 2020,498,493,6569,2
KOTTAYAM,25 December 2020,599,485,6683,0
KOTTAYAM,26 December 2020,250,413,6518,2
KOTTAYAM,27 December 2020,509,239,6786,2
KOTTAYAM,28 December 2020,241,301,6726,0
KOTTAYAM,29 December 2020,777,581,6920,2
KOTTAYAM,30 December 2020,542,517,6941,4
KOTTAYAM,31 December 2020,481,384,7038,0
KOTTAYAM,01 January 2021,477,480,7033,2
KOTTAYAM,02 January 2021,540,893,6680,0
KOTTAYAM,03 January 2021,408,499,6585,3
KOTTAYAM,04 January 2021,263,800,6048,0
KOTTAYAM,05 January 2021,715,707,6054,2
KOTTAYAM,06 January 2021,555,736,5873,0
KOTTAYAM,07 January 2021,515,349,6039,0
KOTTAYAM,08 January 2021,462,545,5952,3
KOTTAYAM,09 January 2021,574,920,5604,2
KOTTAYAM,10 January 2021,345,470,5476,3
KOTTAYAM,11 January 2021,321,193,5604,0
KOTTAYAM,12 January 2021,709,850,5462,1
KOTTAYAM,13 January 2021,589,548,5502,1
KOTTAYAM,14 January 2021,459,429,5531,1
KOTTAYAM,15 January 2021,567,574,5523,1
KOTTAYAM,16 January 2021,552,586,5486,2
KOTTAYAM,17 January 2021,399,367,5517,1
KOTTAYAM,18 January 2021,308,109,5715,1
KOTTAYAM,19 January 2021,674,126,6263,0
KOTTAYAM,20 January 2021,704,314,6652,1
KOTTAYAM,21 January 2021,647,697,6601,1
KOTTAYAM,22 January 2021,581,900,6281,1
KOTTAYAM,23 January 2021,702,403,6580,0
KOTTAYAM,24 January 2021,622,320,6881,1
KOTTAYAM,25 January 2021,311,439,6753,0
KOTTAYAM,26 January 2021,638,564,6827,0
KOTTAYAM,27 January 2021,517,288,7056,0
KOTTAYAM,28 January 2021,522,482,7095,1
KOTTAYAM,29 January 2021,623,639,7075,4
KOTTAYAM,30 January 2021,487,1415,6147,0
KOTTAYAM,31 January 2021,511,424,6234,0
KOTTAYAM,01 February 2021,302,681,5855,0
KOTTAYAM,02 February 2021,621,496,5980,0
KOTTAYAM,03 February 2021,588,341,6226,1
KOTTAYAM,04 February 2021,450,829,5847,0
KOTTAYAM,05 February 2021,458,466,5837,2
KOTTAYAM,06 February 2021,512,1050,5298,1
KOTTAYAM,07 February 2021,639,709,5228,0
KOTTAYAM,08 February 2021,363,461,5130,0
KOTTAYAM,09 February 2021,555,1194,4491,0
KOTTAYAM,10 February 2021,575,234,4831,1
KOTTAYAM,11 February 2021,383,502,4708,3
KOTTAYAM,12 February 2021,565,374,4899,0
KOTTAYAM,13 February 2021,376,306,4968,1
KOTTAYAM,14 February 2021,532,297,5203,0
KOTTAYAM,15 February 2021,289,489,5003,0
KOTTAYAM,16 February 2021,471,699,4775,0
KOTTAYAM,17 February 2021,506,287,4992,2
KOTTAYAM,18 February 2021,361,403,4949,1
KOTTAYAM,19 February 2021,407,378,4978,0
KOTTAYAM,20 February 2021,267,539,4706,0
KOTTAYAM,21 February 2021,440,212,4934,0
KOTTAYAM,22 February 2021,145,861,4216,1
KOTTAYAM,23 February 2021,389,377,4228,0
KOTTAYAM,24 February 2021,354,449,4133,0
KOTTAYAM,25 February 2021,379,676,3834,2
KOTTAYAM,26 February 2021,227,548,3513,0
KOTTAYAM,27 February 2021,236,411,3338,0
KOTTAYAM,28 February 2021,363,269,3431,1
KOTTAYAM,01 March 2021,103,256,3278,0
KOTTAYAM,02 March 2021,217,200,3295,0
KOTTAYAM,03 March 2021,241,272,3262,2
KOTTAYAM,04 March 2021,224,531,2955,0
KOTTAYAM,05 March 2021,185,313,2827,0
KOTTAYAM,06 March 2021,223,370,2680,0
KOTTAYAM,07 March 2021,142,238,2583,1
KOTTAYAM,08 March 2021,80,186,2477,0
KOTTAYAM,09 March 2021,279,175,2581,0
KOTTAYAM,10 March 2021,180,281,2480,0
KOTTAYAM,11 March 2021,188,498,2170,0
KOTTAYAM,12 March 2021,127,36,2260,1
KOTTAYAM,13 March 2021,168,263,2163,1
KOTTAYAM,14 March 2021,161,169,2155,0
KOTTAYAM,15 March 2021,68,334,1889,0
KOTTAYAM,16 March 2021,217,155,1951,0
KOTTAYAM,17 March 2021,169,197,1922,1
KOTTAYAM,18 March 2021,158,105,1975,0
KOTTAYAM,19 March 2021,125,156,1942,2
KOTTAYAM,20 March 2021,164,358,1747,0
KOTTAYAM,21 March 2021,144,120,1770,1
KOTTAYAM,22 March 2021,70,115,1725,0
KOTTAYAM,23 March 2021,190,259,1656,0
KOTTAYAM,24 March 2021,191,212,1635,0
KOTTAYAM,25 March 2021,152,128,1658,1
KOTTAYAM,26 March 2021,111,145,1624,0
KOTTAYAM,27 March 2021,212,124,1709,3
KOTTAYAM,28 March 2021,139,122,1724,2
KOTTAYAM,29 March 2021,85,173,1636,0
KOTTAYAM,30 March 2021,190,131,1694,1
KOTTAYAM,31 March 2021,170,120,1743,1
KOTTAYAM,01 April 2021,199,138,1802,2
KOTTAYAM,02 April 2021,184,190,1796,0
KOTTAYAM,03 April 2021,126,174,1747,1
KOTTAYAM,04 April 2021,230,143,1834,0
KOTTAYAM,05 April 2021,164,221,1776,1
KOTTAYAM,06 April 2021,354,125,2005,0
KOTTAYAM,07 April 2021,300,230,2074,1
KOTTAYAM,08 April 2021,324,165,2230,3
KOTTAYAM,09 April 2021,417,250,2397,0
KOTTAYAM,10 April 2021,376,160,2611,2
KOTTAYAM,11 April 2021,666,176,3101,0
KOTTAYAM,12 April 2021,407,337,3171,0
KOTTAYAM,13 April 2021,629,216,3581,3
KOTTAYAM,14 April 2021,816,236,4161,0
KOTTAYAM,15 April 2021,751,253,4655,4
KOTTAYAM,16 April 2021,780,269,5163,3
ALAPPUZHA,02 February 2020,1,0,1,0
ALAPPUZHA,16 February 2020,0,1,0,0
ALAPPUZHA,24 March 2020,1,0,1,0
ALAPPUZHA,04 April 2020,1,0,2,0
ALAPPUZHA,07 April 2020,0,1,1,0
ALAPPUZHA,08 April 2020,2,0,3,0
ALAPPUZHA,17 April 2020,0,1,2,0
ALAPPUZHA,20 April 2020,0,2,0,0
ALAPPUZHA,15 May 2020,2,0,2,0
ALAPPUZHA,18 May 2020,2,0,4,0
ALAPPUZHA,19 May 2020,1,0,5,0
ALAPPUZHA,20 May 2020,1,0,6,0
ALAPPUZHA,21 May 2020,2,0,8,0
ALAPPUZHA,23 May 2020,5,0,13,0
ALAPPUZHA,24 May 2020,4,0,17,0
ALAPPUZHA,25 May 2020,3,0,20,0
ALAPPUZHA,26 May 2020,3,1,22,0
ALAPPUZHA,27 May 2020,7,1,28,0
ALAPPUZHA,28 May 2020,1,0,29,0
ALAPPUZHA,29 May 2020,3,0,32,0
ALAPPUZHA,30 May 2020,2,0,33,1
ALAPPUZHA,31 May 2020,6,0,39,0
ALAPPUZHA,01 June 2020,2,0,41,0
ALAPPUZHA,02 June 2020,10,0,51,0
ALAPPUZHA,03 June 2020,7,1,57,0
ALAPPUZHA,04 June 2020,8,0,65,0
ALAPPUZHA,05 June 2020,5,4,66,0
ALAPPUZHA,06 June 2020,4,0,70,0
ALAPPUZHA,07 June 2020,7,3,74,0
ALAPPUZHA,08 June 2020,5,0,79,0
ALAPPUZHA,09 June 2020,11,2,88,0
ALAPPUZHA,10 June 2020,1,7,82,0
ALAPPUZHA,12 June 2020,13,0,95,0
ALAPPUZHA,13 June 2020,9,0,104,0
ALAPPUZHA,14 June 2020,0,2,102,0
ALAPPUZHA,15 June 2020,5,0,107,0
ALAPPUZHA,16 June 2020,7,5,109,0
ALAPPUZHA,17 June 2020,1,16,94,0
ALAPPUZHA,18 June 2020,9,10,93,0
ALAPPUZHA,19 June 2020,13,4,102,0
ALAPPUZHA,20 June 2020,4,12,94,0
ALAPPUZHA,21 June 2020,10,10,94,0
ALAPPUZHA,22 June 2020,12,1,105,0
ALAPPUZHA,23 June 2020,19,0,124,0
ALAPPUZHA,24 June 2020,15,13,126,0
ALAPPUZHA,25 June 2020,18,3,141,0
ALAPPUZHA,26 June 2020,21,0,162,0
ALAPPUZHA,27 June 2020,13,6,169,0
ALAPPUZHA,28 June 2020,10,5,174,0
ALAPPUZHA,29 June 2020,5,9,170,0
ALAPPUZHA,30 June 2020,9,0,179,0
ALAPPUZHA,01 July 2020,8,9,178,0
ALAPPUZHA,02 July 2020,16,8,186,0
ALAPPUZHA,03 July 2020,21,2,205,0
ALAPPUZHA,04 July 2020,20,36,189,0
ALAPPUZHA,05 July 2020,13,2,200,0
ALAPPUZHA,06 July 2020,15,7,208,0
ALAPPUZHA,07 July 2020,18,4,221,0
ALAPPUZHA,08 July 2020,18,16,223,0
ALAPPUZHA,09 July 2020,22,8,237,0
ALAPPUZHA,10 July 2020,50,24,263,0
ALAPPUZHA,11 July 2020,87,11,339,0
ALAPPUZHA,12 July 2020,57,2,393,1
ALAPPUZHA,13 July 2020,119,7,505,0
ALAPPUZHA,14 July 2020,34,17,521,1
ALAPPUZHA,15 July 2020,20,0,541,0
ALAPPUZHA,16 July 2020,20,13,548,0
ALAPPUZHA,17 July 2020,57,7,598,0
ALAPPUZHA,18 July 2020,42,36,604,0
ALAPPUZHA,19 July 2020,52,34,622,0
ALAPPUZHA,20 July 2020,53,10,665,0
ALAPPUZHA,21 July 2020,46,72,639,0
ALAPPUZHA,22 July 2020,120,19,740,0
ALAPPUZHA,23 July 2020,82,39,783,0
ALAPPUZHA,24 July 2020,44,49,777,1
ALAPPUZHA,25 July 2020,102,70,809,0
ALAPPUZHA,26 July 2020,46,50,805,0
ALAPPUZHA,27 July 2020,30,150,685,0
ALAPPUZHA,28 July 2020,84,80,688,1
ALAPPUZHA,29 July 2020,38,35,688,0
ALAPPUZHA,30 July 2020,55,20,721,0
ALAPPUZHA,31 July 2020,35,25,731,0
ALAPPUZHA,01 August 2020,67,100,698,0
ALAPPUZHA,02 August 2020,38,15,721,0
ALAPPUZHA,03 August 2020,101,50,771,1
ALAPPUZHA,04 August 2020,126,55,842,0
ALAPPUZHA,05 August 2020,108,60,890,0
ALAPPUZHA,06 August 2020,99,30,959,0
ALAPPUZHA,07 August 2020,61,70,949,1
ALAPPUZHA,08 August 2020,169,100,1017,1
ALAPPUZHA,09 August 2020,110,35,1092,0
ALAPPUZHA,10 August 2020,30,25,1097,0
ALAPPUZHA,11 August 2020,146,70,1173,0
ALAPPUZHA,12 August 2020,118,60,1231,0
ALAPPUZHA,13 August 2020,72,70,1233,0
ALAPPUZHA,14 August 2020,113,66,1280,0
ALAPPUZHA,15 August 2020,118,80,1318,0
ALAPPUZHA,16 August 2020,86,30,1374,0
ALAPPUZHA,17 August 2020,139,111,1401,2
ALAPPUZHA,18 August 2020,126,65,1462,0
ALAPPUZHA,19 August 2020,253,65,1650,0
ALAPPUZHA,20 August 2020,198,75,1773,0
ALAPPUZHA,21 August 2020,155,67,1860,1
ALAPPUZHA,22 August 2020,87,125,1822,0
ALAPPUZHA,23 August 2020,241,53,2009,1
ALAPPUZHA,24 August 2020,60,150,1919,0
ALAPPUZHA,25 August 2020,170,60,2027,2
ALAPPUZHA,26 August 2020,193,95,2125,0
